,0,0,0,0,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Runtime,IMDb,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western,IMDb_rate
75,0.2389853137516689,0.8877551020408162,0.6000000000000001,0.9406779661016955,2013,3,87,1,0,0,0,180.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.7
76,0.14018691588785048,0.9285714285714285,0.6000000000000001,0.8389830508474603,2001,3,91,1,0,0,0,106.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
77,0.11214953271028037,0.8673469387755102,0.2,0.7288135593220346,1988,1,85,1,0,0,0,85.0,7.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
78,0.17222963951935916,0.9795918367346939,0.2,0.9406779661016955,2013,1,96,1,0,0,0,130.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
79,0.1375166889185581,0.9489795918367346,0.6000000000000001,0.9661016949152561,2016,3,93,1,0,0,0,104.0,7.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
80,0.028037383177570093,0.7959183673469387,0.2,0.7711864406779689,1993,1,78,1,0,0,0,22.0,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
81,0.29773030707610143,0.9591836734693877,0.8,0.8389830508474603,2001,4,94,1,0,0,0,224.0,8.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.1
82,0.11748998664886515,0.846938775510204,0.6000000000000001,0.9152542372881385,2010,3,83,1,0,0,0,89.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
83,0.1829105473965287,0.7142857142857142,0.6000000000000001,0.8559322033898304,2003,3,70,1,0,0,0,138.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.2
84,0.16555407209612819,0.8877551020408162,0.2,0.9915254237288131,2019,1,87,1,0,0,0,125.0,7.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
85,0.20427236315086783,0.6326530612244897,0.6000000000000001,0.8559322033898304,2003,3,62,1,0,0,0,154.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.7
86,0.14686248331108145,0.9693877551020408,0.6000000000000001,0.974576271186443,2017,3,95,1,0,0,0,111.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
87,0.1321762349799733,0.9693877551020408,0.6000000000000001,0.9661016949152561,2016,3,95,1,0,0,0,100.0,8.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2
88,0.2109479305740988,0.8775510204081632,0.2,0.9576271186440692,2015,1,86,1,0,0,0,159.0,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
89,0.1321762349799733,0.01020408163265306,0.0,0.9830508474576298,2018,0,1,1,0,0,0,100.0,8.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1
90,0.15620827770360482,0.9795918367346939,0.6000000000000001,0.9915254237288131,2019,3,96,1,0,0,0,118.0,7.3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
91,0.14552736982643524,0.8877551020408162,1.0,0.8220338983050866,1999,5,87,1,0,0,0,110.0,7.3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3
92,0.12416555407209613,0.8163265306122448,0.6000000000000001,0.9915254237288131,2019,3,80,1,0,0,0,94.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0
93,0.15887850467289721,0.8673469387755102,0.2,0.974576271186443,2017,1,85,1,0,0,0,120.0,7.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3
94,0.06809078771695594,0.9693877551020408,0.6000000000000001,0.9830508474576298,2018,3,95,1,0,0,0,52.0,7.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.7
95,0.16555407209612819,0.7755102040816326,0.2,0.9406779661016955,2013,1,76,1,0,0,1,125.0,7.5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
96,0.15887850467289721,0.9387755102040816,0.6000000000000001,0.974576271186443,2017,3,92,1,0,0,0,120.0,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.9
97,0.10680907877169558,0.9999999999999999,0.8,0.9237288135593218,2011,4,98,1,1,0,0,81.0,7.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
98,0.10146862483311081,0.836734693877551,0.8,0.8728813559322042,2005,4,82,1,0,0,0,77.0,7.3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.3
99,0.18424566088117492,0.8265306122448979,0.6000000000000001,0.796610169491526,1996,3,81,1,0,0,0,139.0,7.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.3
100,0.14152202937249667,0.9693877551020408,0.6000000000000001,0.974576271186443,2017,3,95,1,0,0,0,107.0,7.2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
101,0.17222963951935916,0.7653061224489796,0.2,0.7881355932203391,1995,1,75,1,0,0,0,130.0,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2
102,0.12416555407209613,0.6020408163265306,0.2,0.8983050847457648,2008,1,59,1,0,0,0,94.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.8
103,0.0787716955941255,0.9591836734693877,0.6000000000000001,0.9576271186440692,2015,3,94,1,0,1,1,60.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
104,0.14819759679572764,0.8775510204081632,0.8,0.9830508474576298,2018,4,86,1,0,0,0,112.0,7.1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
105,0.1348464619492657,0.9285714285714285,0.6000000000000001,0.974576271186443,2017,3,91,1,0,0,0,102.0,7.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4
106,0.14285714285714288,0.9693877551020408,0.6000000000000001,0.9152542372881385,2010,3,95,1,0,0,0,108.0,7.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
107,0.14285714285714288,0.9387755102040816,0.8,0.9576271186440692,2015,4,92,1,0,0,0,108.0,7.7,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
108,0.12550066755674233,0.9183673469387754,0.6000000000000001,0.9406779661016955,2013,3,90,1,0,0,0,95.0,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1
109,0.22162883845126835,0.8877551020408162,0.8,0.974576271186443,2017,4,87,1,0,0,0,167.0,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
110,0.11882510013351134,0.9285714285714285,0.0,0.9830508474576298,2018,0,91,1,0,0,0,90.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7.2
111,0.20293724966622165,0.7448979591836734,0.2,0.9491525423728824,2014,1,73,1,0,0,0,153.0,8.1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
112,0.15353805073431243,0.6530612244897959,0.6000000000000001,1.0,2020,3,64,1,0,0,0,116.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8
113,0.157543391188251,0.8673469387755102,0.6000000000000001,0.9576271186440692,2015,3,85,1,0,0,0,119.0,7.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.2
